Unnamed: 0,user,Tweet,Time
112,MoiW17,"@Shima81589013 @morell_nicklas @DevinPifer @NTY57NTY @GloryTo16917974 Under control?🤣 #Putin's ""special military operation"" was meant to take 3 days. #Ukraine has been resisting for 118 days and will continue until every last orc scum leaves, one way or another. Putin's clearly not the master strategist he thinks he is. You're  on the wrong side👎",2022-06-20 06:24:07+00:00
113,Evelynkyomu,🇷🇺🇺🇲❗Russia is conducting operations against the US Coalition and hitting American bases.  US fears 2-power conflict - WSJ https://t.co/x9L0SlhGMW #Ukraine #RussianWarCrimes #Russian #RussianSoldiers  #Russians #RussianInvasion #Russia #Putin #Nato #China #USA,2022-06-20 06:24:06+00:00
114,kyleAirs,🇷🇺🇺🇲❗Russia is conducting operations against the US Coalition and hitting American bases.  US fears 2-power conflict - WSJ https://t.co/8jr86EIXVB #Ukraine #RussianWarCrimes #Russian #RussianSoldiers  #Russians #RussianInvasion #Russia #Putin #Nato #China #USA,2022-06-20 06:24:06+00:00
115,SRezasade,"I’ve started reading this book 📚 highly recommended. 

 #Putin #despots #putinswar #putinisawarcriminal #russia #russian #russianaggression #russianinvasion #russianwar #ukraine #ukrainerussiawar #warcrimes #climatechange #brandenburg #wald https://t.co/X5sFtcKW2N",2022-06-20 06:21:06+00:00
116,comp4dev,"@1917rising @ThomasHemberge1 You are really beyond any sane reach! You eat all what you are fed by #Putin raw and even licks his hand happily like a dog, while dismissing loads of evidence collected and scrutinized by not Ukraine, not the US, but the UN! #Ukraine. You are really a sad soul!",2022-06-20 06:21:06+00:00
117,KarnaPetra,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 06:18:41+00:00
118,cutecowlover,"RT @Dr_Woga: 🇷🇺💥🤛💪🇺🇦❤🇺🇦💪🤜💥🇷🇺

#Putin and his regime wants to depopulate #Ukraine as best they can by:

⚫️Displacement
⚫️Deportation
⚫️Destr…",2022-06-20 06:18:12+00:00
119,amazon6936,"RT @Dr_Woga: 🇷🇺💥🤛💪🇺🇦❤🇺🇦💪🤜💥🇷🇺

#Putin and his regime wants to depopulate #Ukraine as best they can by:

⚫️Displacement
⚫️Deportation
⚫️Destr…",2022-06-20 06:17:39+00:00
120,Virgilsolomon8,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-20 06:17:07+00:00
121,_wunderwood_,"RT @Dr_Woga: 🇷🇺💥🤛💪🇺🇦❤🇺🇦💪🤜💥🇷🇺

#Putin and his regime wants to depopulate #Ukraine as best they can by:

⚫️Displacement
⚫️Deportation
⚫️Destr…",2022-06-20 06:16:57+00:00
122,Jj1SBA2NRr54DYc,"RT @sun_axum1: @''Tigray war has seen up to #500K dead from violence and starvation within 500 days'' say Ghent university researchers.

Wo…",2022-06-20 06:16:14+00:00
123,fallguyjames,"RT @sun_axum1: @''Tigray war has seen up to #500K dead from violence and starvation within 500 days'' say Ghent university researchers.

Wo…",2022-06-20 06:15:35+00:00
124,CNLKH_68,"Then it's come to #Putin ordered WH to oppose his special operation in #Ukraine, also pumping #western weapons to support #Ukrainians army ?

#US politician just love to lie until it shoot themselves in their head 

Stupid https://t.co/TjsI1GZY3s",2022-06-20 06:14:28+00:00
125,pierluigicaboni,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 06:14:13+00:00
126,ertel_michael,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 06:13:21+00:00
127,Boutyme1,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 06:10:36+00:00
128,have_fun_X,"Why Mr. #Putin, why?
https://t.co/tZh6wPxaaN

#Ukraine #Russia #War #NoWar #Zelensky #Zelenski #StopRussia #UkraineRussiaWar #StandWithUkraine",2022-06-20 06:02:55+00:00
129,CDohert17593121,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 06:00:45+00:00
130,Anna_Wooll,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:56:44+00:00
131,Samri24132706,"RT @sun_axum1: @''Tigray war has seen up to #500K dead from violence and starvation within 500 days'' say Ghent university researchers.

Wo…",2022-06-20 05:54:55+00:00
132,ekatso,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:54:24+00:00
133,Mastiff48,"The mainstream attention today is toward #Ukraine,and it is perfectly right.But the #Russia of mr.#Putin is being progressively squeezed at the balls in #Kaliningrad.",2022-06-20 05:54:08+00:00
134,upshotme,https://t.co/Flw6oacElW Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:53:30+00:00
135,Viera_Damiao,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-20 05:51:20+00:00
136,upshotme,https://t.co/qmC0AiHvWO Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:51:11+00:00
137,MariSka79201266,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:49:33+00:00
138,upshotme,https://t.co/ax8MuHSauG Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:49:26+00:00
139,upshotme,https://t.co/gLzvBJJWQw Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:47:54+00:00
140,mgb5000,"RT @ResistUA: 📹 If #putin does not suffer a decisive defeat in #Ukraine, he will definitely go further in his mission to ""return"" the lost…",2022-06-20 05:47:20+00:00
141,lucrummm,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:44:00+00:00
142,GenevieGreer2,"~@KremlinRussia_E #PUTIN 🇷🇺#RUSSIA @mfa_russia #LAVROV ETC., #THEGODSOFTHEUNIVERSE said that, 'TOTAL #CONQUEST' is possible in 🇺🇦#Ukraine, just KEEP GOING. Do not listen to @jensstoltenberg, or @ZelenskyyUa, they too know that it is possible &amp; r mad as hell!~ https://t.co/mg585Vu0qX",2022-06-20 05:43:33+00:00
143,upshotme,nhttps://youtu.be/QzBfBznWpawhttps://youtu.be/QzBfBznWpaw Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:40:32+00:00
144,Jose87771550,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:37:11+00:00
145,MartinRast,"RT @ResistUA: 📹 If #putin does not suffer a decisive defeat in #Ukraine, he will definitely go further in his mission to ""return"" the lost…",2022-06-20 05:36:48+00:00
146,henrywijayabudi,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:36:06+00:00
147,Davis_404,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:35:08+00:00
148,KulpaBart,RT @KulpaBart: Moscow issues sanctions against UK journalists and defence officials - https://t.co/BXBiq5T607 via @FT #Russia #RussianWarCr…,2022-06-20 05:34:42+00:00
149,BBInnKetchikan,"RT @RSKellner: Their ineffectual policies armed the #Taliban &amp; emboldened #Putin. Hoping we’ll forget before Nov., #JoeBiden, #GenMilley &amp;…",2022-06-20 05:33:48+00:00
150,upshotme,https://t.co/aIBFihYuot Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:33:45+00:00
151,Akbar89432420,"RT @ResistUA: 📹 If #putin does not suffer a decisive defeat in #Ukraine, he will definitely go further in his mission to ""return"" the lost…",2022-06-20 05:32:28+00:00
152,canogbiz,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:32:22+00:00
153,upshotme,https://t.co/yoLY8h0Vxd Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:31:42+00:00
154,Roberto94911,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:31:24+00:00
155,Tlou2200,"RT @IahRataza: Excellence ""Sooner Magic""  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #monkeypox #NBA #buffaloshoooti…",2022-06-20 05:30:26+00:00
156,Tlou2200,"RT @IahRataza: Excellence ""Sooner Magic""  https://t.co/JCFpVIzYhr  #hiphop #comiccon #dccomics #rap #marvel #monkeypox #NBA #buffaloshoooti…",2022-06-20 05:30:20+00:00
157,thinkermachine,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:28:19+00:00
158,VilleRinta,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:28:15+00:00
159,Grurok,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:28:08+00:00
160,rafz83,"RT @CanadianUkrain1: ⚡Sources in #Russia claim that #Putin has put the squeeze on #Lukashenko, and he's now preparing an invasion of the #V…",2022-06-20 05:27:52+00:00
161,upshotme,https://t.co/SZnkObIxPN Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:24:22+00:00
162,upshotme,https://t.co/HBZ6WCld6Y Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:22:15+00:00
163,upshotme,https://t.co/idJO8ARd53 Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:19:16+00:00
164,Riannon92990842,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:18:03+00:00
165,tartanpirate1,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:17:16+00:00
166,upshotme,https://t.co/TvemQkB2NL Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:16:03+00:00
167,KinowskiMariusz,"RT @TonyMasiuk: It seems it has already started

#Ukraine #RussianWarCrimes #Putin #Russia https://t.co/ma7OpYpPo1",2022-06-20 05:15:27+00:00
168,TonyMasiuk,"It seems it has already started

#Ukraine #RussianWarCrimes #Putin #Russia https://t.co/ma7OpYpPo1",2022-06-20 05:12:29+00:00
169,bakerybazardot1,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-20 05:12:23+00:00
170,jessicacorbitt9,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:10:36+00:00
171,hexaflexagon,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:07:38+00:00
172,DraHalo,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:06:00+00:00
173,ahonymouss_nft,"Doodles On Textbook - Putin #6

thief #####
strange ###
intrigue ####

#DOTs #Doodle #ETH #OpenSea #NFT #Ukraine #Putin #StopTheWar

https://t.co/sY9o0crzZi",2022-06-20 05:05:03+00:00
174,FBussoletti,"#Ukraine, the new #Russian internal #propaganda #gaffe passes through #submarines. A mural in #Gadzhievo shows a #LosAngeles-class US submarine instead of a #Delta. Just a month ago in #Voronetzh an #F18 appeared on a poster. What does #Putin think? https://t.co/cvZwcBFxrh",2022-06-20 05:05:00+00:00
175,upshotme,https://t.co/KQIGO42jxm Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 05:04:28+00:00
176,SHEWITEY4,"RT @sun_axum1: @''Tigray war has seen up to #500K dead from violence and starvation within 500 days'' say Ghent university researchers.

Wo…",2022-06-20 05:04:20+00:00
177,world_articles1,"Putin taunts the West in speech l Russian President Vladimir #Putin has declared the end of ""the era of the unipolar world"" in a combative speech that lambasted Western countries at the St. Petersburg International Economic Forum on Friday. #ukraine #russia (2/2) https://t.co/oNB8HfjQ5j",2022-06-20 05:02:43+00:00
178,FreddieSeer,"RT @eskelinen_antti: 6 million #Russia'ns have downloaded #VPN

That doesn't mean that they are against #Putin or war in #Ukraine. Maybe th…",2022-06-20 05:02:40+00:00
179,world_articles1,"Putin taunts the West in speech l Russian President Vladimir #Putin has declared the end of ""the era of the unipolar world"" in a combative speech that lambasted Western countries at the St. Petersburg International Economic Forum on Friday. #ukraine #russia (1/2) https://t.co/SjVQ5EPrNP",2022-06-20 05:02:29+00:00
180,Hermila14171798,"RT @sun_axum1: @''Tigray war has seen up to #500K dead from violence and starvation within 500 days'' say Ghent university researchers.

Wo…",2022-06-20 05:01:47+00:00
181,NikkyIntheWorld,"@spriteer_774400 Let me just laugh out loud😂
That won't end very well for #Poland now will it.
Poland have the largest number of mercenaries fighting  alongside #UkraineArmy 
3,000 of them

 #Ukraine #Russia #Putin #Zelensky https://t.co/jZOlgcX8cd",2022-06-20 05:00:56+00:00
182,srakamotyka,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 05:00:44+00:00
183,timesobs1,"China to strike US bases in Indo-Pacific, aircraft carriers in war over Taiwan

#China #USA #Russia #Putin #Ukraine #Taiwan #russian #nato #Biden 
 https://t.co/FssmZtXugG",2022-06-20 05:00:24+00:00
184,mikeillouz,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 04:58:12+00:00
185,_Thirunarayan1,"Captured American fighters purportedly held by Russian-backed separatists in Donetsk https://t.co/wBtQSw4csH
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-20 04:55:50+00:00
186,HaylushU,"RT @sun_axum1: @''Tigray war has seen up to #500K dead from violence and starvation within 500 days'' say Ghent university researchers.

Wo…",2022-06-20 04:55:46+00:00
187,upshotme,https://t.co/r8lx6hI8vW Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-20 04:55:13+00:00
188,edtaussig,"RT @jftaveira1993: .@Kasparov63: ""The escalation Mr. #Biden and other Western leaders say they fear if they take stronger action to support…",2022-06-20 04:54:26+00:00
189,KumariHetal,RT @HemaFree: #Israel has completely destroyed #Syria’s primary civilian airport in #Damascus with a missile strike fired from occupied #Go…,2022-06-20 04:51:29+00:00
